gene_cluster_id	Agnostos_categories!DISC	Agnostos_categories!EU	Agnostos_categories!GU	Agnostos_categories!K	Agnostos_categories!KWP	Agnostos_categories!SINGL	Agnostos_categories!NA	Agnostos_number_of_clusters
GC_00003556	0	0	0	1	0	0	0	1
GC_00003557	0	0	0.25	0	0	0.75	0	4
GC_00003558	0	0	0	1	0	0	0	1
GC_00003559	0.25	0	0	0.75	0	0	0	3
GC_00003560	0	0	1	0	0	0	0	1
GC_00003561	0	0	0.5	0.25	0.25	0	0	3
GC_00003562	0	0	0.25	0	0	0.75	0	4
GC_00003563	0.25	0	0	0.5	0	0.25	0	4
GC_00003564	0	0	0	1	0	0	0	2
GC_00003565	0.75	0	0	0	0	0.25	0	2
GC_00003566	0	0	1	0	0	0	0	1
GC_00003567	1	0	0	0	0	0	0	1
GC_00003568	0	0	0	1	0	0	0	1
GC_00003569	0	0	0	1	0	0	0	2
GC_00003570	0	0	0	1	0	0	0	2
GC_00003571	0	0	1	0	0	0	0	1
GC_00003572	0	0	1	0	0	0	0	1
GC_00003573	0	0	1	0	0	0	0	1
GC_00003574	1	0	0	0	0	0	0	1
GC_00003575	0	0	0	1	0	0	0	1
GC_00003576	0	0	0.75	0	0	0.25	0	2
GC_00003577	0	0	0	1	0	0	0	2
GC_00003578	0	0	0.25	0.5	0	0.25	0	4
GC_00003579	0.25	0	0	0.5	0.25	0	0	4
GC_00003580	0	0	1	0	0	0	0	1
GC_00003581	0	0	1	0	0	0	0	1
GC_00003582	0	0	0	1	0	0	0	3
GC_00003583	0	0	0	0	1	0	0	1
GC_00003584	0	0	1	0	0	0	0	1
GC_00003585	0	0	0	0.75	0	0.25	0	2
GC_00003586	0	0	0	1	0	0	0	2
GC_00003587	0	0	0	1	0	0	0	1
GC_00003588	0	0	0	0.25	0	0.75	0	4
GC_00003589	0	0	0.75	0	0	0.25	0	2
GC_00003590	0	0	0.75	0	0	0.25	0	2
GC_00003591	0	0	0	1	0	0	0	1
GC_00003592	1	0	0	0	0	0	0	1
GC_00003593	0	0	1	0	0	0	0	1
GC_00003594	0	0	0	1	0	0	0	1
GC_00003595	0	0	0.5	0	0	0.5	0	3
GC_00003596	0	0	0	0.5	0	0.5	0	3
GC_00003597	0	0	1	0	0	0	0	1
GC_00003598	0	0	0	1	0	0	0	2
GC_00003599	0	0	0	1	0	0	0	2
GC_00003600	0	0	0	1	0	0	0	1
GC_00003601	0	0	0.25	0.75	0	0	0	2
GC_00003602	0	0	0.75	0	0	0.25	0	3
GC_00003603	0.75	0	0.25	0	0	0	0	2
GC_00003604	0	0	0.5	0	0	0.5	0	3
GC_00003605	0	0	0	1	0	0	0	1
GC_00003606	0	0	1	0	0	0	0	2
GC_00003607	0	0	0.75	0	0.25	0	0	4
GC_00003608	0	0	1	0	0	0	0	1
GC_00003609	0	0	0	0.75	0.25	0	0	3
GC_00003610	0	0	0	0.75	0	0.25	0	2
GC_00003611	0	0	0.5	0	0	0.5	0	3
GC_00003612	0	0	1	0	0	0	0	1
GC_00003613	0.75	0	0	0.25	0	0	0	2
GC_00003614	0	0	0	1	0	0	0	2
GC_00003615	0	0	0.25	0.75	0	0	0	3
GC_00003616	0	0	0	1	0	0	0	1
GC_00003617	0	0	1	0	0	0	0	1
GC_00003618	0	0	0	0	1	0	0	1
GC_00003619	0	0	0	1	0	0	0	1
GC_00003620	1	0	0	0	0	0	0	1
GC_00003621	0	0	1	0	0	0	0	2
GC_00003622	0	0	0	1	0	0	0	1
GC_00003623	0	0	0	1	0	0	0	1
GC_00003624	1	0	0	0	0	0	0	1
GC_00003625	0	0	0	1	0	0	0	1
GC_00003626	0	0	1	0	0	0	0	1
GC_00003627	0	0	1	0	0	0	0	1
GC_00003628	0	0	1	0	0	0	0	1
GC_00003629	0	0	0	1	0	0	0	1
GC_00003630	0	0	0	1	0	0	0	1
GC_00003631	0	0	1	0	0	0	0	1
GC_00003632	0	0	0	1	0	0	0	1
GC_00003633	0	0	1	0	0	0	0	1
GC_00003634	0	0	0	1	0	0	0	1
GC_00003635	0	0	1	0	0	0	0	1
GC_00003636	0	0	0	1	0	0	0	1
GC_00003637	0	0	1	0	0	0	0	1
GC_00003638	0	0	0	1	0	0	0	1
GC_00003639	0	0	1	0	0	0	0	1
GC_00003640	1	0	0	0	0	0	0	1
GC_00003641	0	0	0	1	0	0	0	1
GC_00003642	1	0	0	0	0	0	0	1
GC_00003643	0	0	0	1	0	0	0	1
GC_00003644	0	0	1	0	0	0	0	1
GC_00003645	0	0	0	0	1	0	0	1
GC_00003646	0	0	0	1	0	0	0	1
GC_00003647	0	0	0	1	0	0	0	1
GC_00003648	1	0	0	0	0	0	0	1
GC_00003649	0	0	0	1	0	0	0	1
GC_00003650	0	0	1	0	0	0	0	1
GC_00003651	0	0	1	0	0	0	0	1
GC_00003652	0	0	0	1	0	0	0	1
GC_00003653	0	0	0	1	0	0	0	1
GC_00003654	0	0	0	1	0	0	0	1
GC_00003655	0	0	0	1	0	0	0	1
GC_00003656	0	0	1	0	0	0	0	1
GC_00003657	0	0	1	0	0	0	0	1
GC_00003658	0	0	1	0	0	0	0	1
GC_00003659	1	0	0	0	0	0	0	1
GC_00003660	0	0	0	1	0	0	0	1
GC_00003661	0	0	1	0	0	0	0	1
GC_00003662	0	0	0	0	1	0	0	1
GC_00003663	0	0	0	1	0	0	0	1
GC_00003664	0	0	0	1	0	0	0	1
GC_00003665	0	0	1	0	0	0	0	1
GC_00003666	1	0	0	0	0	0	0	1
GC_00003667	0	0	0	1	0	0	0	1
GC_00003668	0	0	0	1	0	0	0	1
GC_00003669	0	0	1	0	0	0	0	1
GC_00003670	0	0	1	0	0	0	0	1
GC_00003671	0	0	1	0	0	0	0	1
GC_00003672	0	0	0	1	0	0	0	1
GC_00003673	0	0	0	1	0	0	0	1
GC_00003674	0	0	0	1	0	0	0	1
GC_00003675	0	0	0	1	0	0	0	1
GC_00003676	0	0	1	0	0	0	0	1
GC_00003677	0	0	0	1	0	0	0	1
GC_00003678	0	0	1	0	0	0	0	1
GC_00003679	0	0	1	0	0	0	0	1
GC_00003680	0	0	0	0	1	0	0	1
GC_00003681	0	0	0	1	0	0	0	1
GC_00003682	0	0	0	1	0	0	0	1
GC_00003683	0	0	0	1	0	0	0	1
GC_00003684	0	0	0	1	0	0	0	1
GC_00003685	0	0	1	0	0	0	0	1
GC_00003686	0	0	1	0	0	0	0	1
GC_00003687	0	0	1	0	0	0	0	1
GC_00003688	0	0	0	1	0	0	0	1
GC_00003689	0	0	1	0	0	0	0	1
GC_00003690	0	0	1	0	0	0	0	1
GC_00003691	0	0	1	0	0	0	0	1
GC_00003692	0	0	1	0	0	0	0	1
GC_00003693	0	0	0	1	0	0	0	1
GC_00003694	0	0	1	0	0	0	0	1
GC_00003695	0	0	1	0	0	0	0	1
GC_00003696	0	0	1	0	0	0	0	1
GC_00003697	0	0	0	1	0	0	0	1
GC_00003698	0	0	0	1	0	0	0	1
GC_00003699	0	0	1	0	0	0	0	1
GC_00003700	0	0	0	1	0	0	0	1
GC_00003701	0	0	1	0	0	0	0	1
GC_00003702	0	0	0	1	0	0	0	1
GC_00003703	0	0	0	1	0	0	0	1
GC_00003704	0	0	1	0	0	0	0	1
GC_00003705	0	0	0	1	0	0	0	1
GC_00003706	0	0	1	0	0	0	0	1
GC_00003707	0	0	1	0	0	0	0	1
GC_00003708	0	0	0	1	0	0	0	1
GC_00003709	0	0	1	0	0	0	0	1
GC_00003710	0	0	1	0	0	0	0	1
GC_00003711	0	0	0	1	0	0	0	1
GC_00003712	0	0	0	1	0	0	0	1
GC_00003713	0	0	1	0	0	0	0	2
GC_00003714	0	0	1	0	0	0	0	1
GC_00003715	0	0	1	0	0	0	0	1
GC_00003716	1	0	0	0	0	0	0	1
GC_00003717	0	0	1	0	0	0	0	1
GC_00003718	0	0	1	0	0	0	0	1
GC_00003719	0	0	0	1	0	0	0	1
GC_00003720	0	0	0	1	0	0	0	1
GC_00003721	1	0	0	0	0	0	0	1
GC_00003722	0	0	0	1	0	0	0	1
GC_00003723	0	0	0	0	1	0	0	1
GC_00003724	0	0	1	0	0	0	0	1
GC_00003725	0	0	1	0	0	0	0	1
GC_00003726	0	0	0	0.3333333333333333	0.6666666666666666	0	0	2
GC_00003727	0	0	0	1	0	0	0	1
GC_00003728	0	0	0	0.6666666666666666	0	0.3333333333333333	0	2
GC_00003729	0	0	0	0	1	0	0	1
GC_00003730	0	0	0	1	0	0	0	2
GC_00003731	0	0	1	0	0	0	0	1
GC_00003732	0	0	1	0	0	0	0	1
GC_00003733	1	0	0	0	0	0	0	1
GC_00003734	0	0	0	1	0	0	0	1
GC_00003735	0	0	0	1	0	0	0	1
GC_00003736	0	0	1	0	0	0	0	1
GC_00003737	1	0	0	0	0	0	0	1
GC_00003738	0	0	1	0	0	0	0	1
GC_00003739	0	0	0	1	0	0	0	1
GC_00003740	1	0	0	0	0	0	0	1
GC_00003741	0	0	0	1	0	0	0	1
GC_00003742	0	0	0	1	0	0	0	2
GC_00003743	0	0	1	0	0	0	0	1
GC_00003744	0	0	0	0	1	0	0	1
GC_00003745	0	0	0.6666666666666666	0.3333333333333333	0	0	0	2
GC_00003746	0	0	0	1	0	0	0	1
GC_00003747	0	0	0	1	0	0	0	1
GC_00003748	0	0	0	1	0	0	0	2
GC_00003749	0	0	0	1	0	0	0	1
GC_00003750	0	0	1	0	0	0	0	1
GC_00003751	0	0	1	0	0	0	0	1
GC_00003752	0	0	1	0	0	0	0	1
GC_00003753	0	0	0	1	0	0	0	1
GC_00003754	0	0	0	0	1	0	0	2
GC_00003755	0	0	0	0	0.6666666666666666	0.3333333333333333	0	2
GC_00003756	0	0	0.6666666666666666	0	0	0.3333333333333333	0	2
GC_00003757	0	0	0.3333333333333333	0.6666666666666666	0	0	0	2
GC_00003758	0.3333333333333333	0	0	0.6666666666666666	0	0	0	2
GC_00003759	0	0	1	0	0	0	0	1
GC_00003760	0	0	0	1	0	0	0	1
GC_00003761	0	0	0	1	0	0	0	1
GC_00003762	0	0	1	0	0	0	0	1
GC_00003763	0	0	1	0	0	0	0	2
GC_00003764	0	0	0	1	0	0	0	1
GC_00003765	0	0	1	0	0	0	0	1
GC_00003766	0	0	1	0	0	0	0	1
GC_00003767	0	0	1	0	0	0	0	2
GC_00003768	0	0	1	0	0	0	0	1
GC_00003769	0	0	0	1	0	0	0	1
GC_00003770	0	0	0	1	0	0	0	1
GC_00003771	0	0	1	0	0	0	0	1
GC_00003772	0	0	0	1	0	0	0	1
GC_00003773	0	0	0	1	0	0	0	1
GC_00003774	0	0	1	0	0	0	0	1
GC_00003775	0	0	0	1	0	0	0	1
GC_00003776	0	0	0	1	0	0	0	1
GC_00003777	0	0	0	1	0	0	0	1
GC_00003778	0.3333333333333333	0	0	0.6666666666666666	0	0	0	2
GC_00003779	1	0	0	0	0	0	0	1
GC_00003780	0	0	0	1	0	0	0	1
GC_00003781	0	0	1	0	0	0	0	1
GC_00003782	0	0	0	1	0	0	0	1
GC_00003783	0	0	1	0	0	0	0	1
GC_00003784	0	0	1	0	0	0	0	1
GC_00003785	0	0	0	1	0	0	0	1
GC_00003786	0	0	0.6666666666666666	0	0.3333333333333333	0	0	2
GC_00003787	0	0	0	1	0	0	0	1
GC_00003788	0	0	0	0.6666666666666666	0	0.3333333333333333	0	2
GC_00003789	1	0	0	0	0	0	0	1
GC_00003790	0	0	0.6666666666666666	0	0	0.3333333333333333	0	2
GC_00003791	0	0	1	0	0	0	0	1
GC_00003792	0	0	1	0	0	0	0	1
GC_00003793	0	0	1	0	0	0	0	1
GC_00003794	0.3333333333333333	0	0.6666666666666666	0	0	0	0	2
GC_00003795	0.3333333333333333	0	0	0.6666666666666666	0	0	0	2
GC_00003796	0	0	0	1	0	0	0	1
GC_00003797	0	0	0	1	0	0	0	1
GC_00003798	0	0	0	0	0.3333333333333333	0.6666666666666666	0	3
GC_00003799	0.3333333333333333	0	0	0.6666666666666666	0	0	0	2
GC_00003800	0	0	0	1	0	0	0	1
GC_00003801	0	0	0	1	0	0	0	1
GC_00003802	0	0	0	1	0	0	0	1
GC_00003803	1	0	0	0	0	0	0	1
GC_00003804	0	0	0.6666666666666666	0	0	0.3333333333333333	0	2
GC_00003805	0	0	1	0	0	0	0	1
GC_00003806	0	0	1	0	0	0	0	1
GC_00003807	0	0	0	1	0	0	0	2
GC_00003808	0	0	1	0	0	0	0	1
GC_00003809	0	0	0	1	0	0	0	2
GC_00003810	0	0	1	0	0	0	0	1
GC_00003811	0	0	0	1	0	0	0	1
GC_00003812	1	0	0	0	0	0	0	1
GC_00003813	0	0	0	1	0	0	0	1
GC_00003814	0	0	1	0	0	0	0	1
GC_00003815	0	0	1	0	0	0	0	1
GC_00003816	0	0	0	1	0	0	0	1
GC_00003817	0	0	0.6666666666666666	0	0.3333333333333333	0	0	2
GC_00003818	0	0	1	0	0	0	0	1
GC_00003819	0	0	0	1	0	0	0	3
GC_00003820	0	0	0	0.3333333333333333	0	0.6666666666666666	0	3
GC_00003821	0	0	0	0.6666666666666666	0.3333333333333333	0	0	3
GC_00003822	0	0	1	0	0	0	0	1
GC_00003823	0	0	1	0	0	0	0	1
GC_00003824	0	0	0.6666666666666666	0.3333333333333333	0	0	0	3
GC_00003825	0	0	0	0	0.3333333333333333	0.6666666666666666	0	3
GC_00003826	0	0	0	1	0	0	0	1
GC_00003827	0	0	0	1	0	0	0	2
GC_00003828	0	0	1	0	0	0	0	2
GC_00003829	0	0	0.6666666666666666	0	0.3333333333333333	0	0	2
GC_00003830	0.3333333333333333	0	0.3333333333333333	0	0	0.3333333333333333	0	3
GC_00003831	0	0	0.6666666666666666	0	0	0.3333333333333333	0	2
GC_00003832	1	0	0	0	0	0	0	1
GC_00003833	0	0	1	0	0	0	0	2
GC_00003834	0	0	1	0	0	0	0	1
GC_00003835	0	0	0	1	0	0	0	1
GC_00003836	0	0	0	1	0	0	0	1
GC_00003837	0	0	1	0	0	0	0	1
GC_00003838	1	0	0	0	0	0	0	1
GC_00003839	1	0	0	0	0	0	0	2
GC_00003840	1	0	0	0	0	0	0	1
GC_00003841	0	0	0	1	0	0	0	1
GC_00003842	1	0	0	0	0	0	0	1
GC_00003843	0	0	0	0.3333333333333333	0.6666666666666666	0	0	3
GC_00003844	0	0	0	0.6666666666666666	0.3333333333333333	0	0	3
GC_00003845	0	0	0	1	0	0	0	1
GC_00003846	0	0	1	0	0	0	0	1
GC_00003847	0	0	0	1	0	0	0	1
GC_00003848	0	0	0.6666666666666666	0	0.3333333333333333	0	0	2
GC_00003849	1	0	0	0	0	0	0	1
GC_00003850	0	0	0.6666666666666666	0	0	0.3333333333333333	0	2
GC_00003851	0	0	1	0	0	0	0	1
GC_00003852	0	0	1	0	0	0	0	1
GC_00003853	0	0	1	0	0	0	0	1
GC_00003854	0	0	0	1	0	0	0	2
GC_00003855	0	0	0	1	0	0	0	1
GC_00003856	0	0	0.6666666666666666	0.3333333333333333	0	0	0	3
GC_00003857	0	0	1	0	0	0	0	1
GC_00003858	0	0	0	1	0	0	0	3
GC_00003859	0	0	0	0	1	0	0	2
GC_00003860	0	0	0	1	0	0	0	1
GC_00003861	0	0	0	0	1	0	0	1
GC_00003862	0	0	0.3333333333333333	0.6666666666666666	0	0	0	3
GC_00003863	0	0	0	1	0	0	0	1
GC_00003864	0	0	1	0	0	0	0	2
GC_00003865	0	0	1	0	0	0	0	2
GC_00003866	0	0	0	1	0	0	0	1
GC_00003867	0	0	0	1	0	0	0	2
GC_00003868	0	0	1	0	0	0	0	1
GC_00003869	0	0	1	0	0	0	0	1
GC_00003870	0.6666666666666666	0	0	0.3333333333333333	0	0	0	3
GC_00003871	0	0	0	1	0	0	0	1
GC_00003872	0	0	0.3333333333333333	0.6666666666666666	0	0	0	3
GC_00003873	0	0	0	1	0	0	0	1
GC_00003874	0	0	0	1	0	0	0	1
GC_00003875	0	0	1	0	0	0	0	2
GC_00003876	0	0	0	1	0	0	0	1
GC_00003877	0	0	1	0	0	0	0	1
GC_00003878	0	0	1	0	0	0	0	1
GC_00003879	0	0	0	1	0	0	0	2
GC_00003880	0	0	0	1	0	0	0	1
GC_00003881	0	0	0	1	0	0	0	2
GC_00003882	0	0	0	0.6666666666666666	0	0.3333333333333333	0	3
GC_00003883	0	0	0	0.6666666666666666	0	0.3333333333333333	0	3
GC_00003884	0	0	1	0	0	0	0	1
GC_00003885	0	0	0	0.6666666666666666	0	0.3333333333333333	0	2
GC_00003886	0	0	0	1	0	0	0	2
GC_00003887	0	0	0.6666666666666666	0.3333333333333333	0	0	0	2
GC_00003888	0	0	0	1	0	0	0	2
GC_00003889	0	0	0	1	0	0	0	1
GC_00003890	0	0	1	0	0	0	0	2
GC_00003891	0.3333333333333333	0	0	0.3333333333333333	0	0.3333333333333333	0	3
GC_00003892	0.3333333333333333	0	0	0.6666666666666666	0	0	0	3
GC_00003893	0	0	0.6666666666666666	0	0	0.3333333333333333	0	3
GC_00003894	0	0	1	0	0	0	0	1
GC_00003895	1	0	0	0	0	0	0	1
GC_00003896	0	0	0	1	0	0	0	1
GC_00003897	0	0	1	0	0	0	0	1
GC_00003898	0	0	0	0.6666666666666666	0	0.3333333333333333	0	3
GC_00003899	0	0	0.6666666666666666	0	0	0.3333333333333333	0	3
GC_00003900	0	0	0	1	0	0	0	1
GC_00003901	0	0	1	0	0	0	0	1
GC_00003902	0.6666666666666666	0	0	0	0	0.3333333333333333	0	2
GC_00003903	0	0	0	1	0	0	0	1
GC_00003904	0	0	0.6666666666666666	0	0	0.3333333333333333	0	2
GC_00003905	0	0	0	1	0	0	0	1
GC_00003906	0	0	0	0	1	0	0	1
GC_00003907	0	0	0	1	0	0	0	2
GC_00003908	0	0	1	0	0	0	0	1
GC_00003909	0	0	0	1	0	0	0	1
GC_00003910	0	0	1	0	0	0	0	1
GC_00003911	0	0	0	1	0	0	0	1
GC_00003912	0	0	0	1	0	0	0	1
GC_00003913	1	0	0	0	0	0	0	1
GC_00003914	0	0	1	0	0	0	0	1
GC_00003915	0	0	1	0	0	0	0	1
GC_00003916	0	0	0.6666666666666666	0	0	0.3333333333333333	0	2
GC_00003917	1	0	0	0	0	0	0	1
GC_00003918	0	0	0	1	0	0	0	1
GC_00003919	0	0	0	1	0	0	0	1
GC_00003920	0	0	0	1	0	0	0	1
GC_00003921	0	0	0	0	1	0	0	1
GC_00003922	0	0	0	0	1	0	0	1
GC_00003923	0	0	0	1	0	0	0	1
GC_00003924	0	0	0	1	0	0	0	1
GC_00003925	0	0	0	0.3333333333333333	0	0.6666666666666666	0	3
GC_00003926	0	0	1	0	0	0	0	1
GC_00003927	0	0	0	1	0	0	0	1
GC_00003928	0	0	1	0	0	0	0	1
GC_00003929	0	0	0	1	0	0	0	1
GC_00003930	0	0	0	1	0	0	0	1
GC_00003931	0	0	0	1	0	0	0	1
GC_00003932	0	0	0	1	0	0	0	1
GC_00003933	1	0	0	0	0	0	0	1
GC_00003934	0	0	0	1	0	0	0	2
GC_00003935	0	0	1	0	0	0	0	1
GC_00003936	0	0	1	0	0	0	0	1
GC_00003937	0	0	1	0	0	0	0	1
GC_00003938	1	0	0	0	0	0	0	1
GC_00003939	0	0	0	0.3333333333333333	0	0.6666666666666666	0	3
GC_00003940	0	0	0.6666666666666666	0	0	0.3333333333333333	0	2
GC_00003941	0	0	0	0.6666666666666666	0	0.3333333333333333	0	3
GC_00003942	0	0	1	0	0	0	0	1
GC_00003943	0	0	1	0	0	0	0	1
GC_00003944	1	0	0	0	0	0	0	1
GC_00003945	0	0	1	0	0	0	0	2
GC_00003946	0	0	0	1	0	0	0	1
GC_00003947	0	0	0	1	0	0	0	1
GC_00003948	0	0	0	1	0	0	0	1
GC_00003949	0	0	0.6666666666666666	0	0	0.3333333333333333	0	3
GC_00003950	0	0	1	0	0	0	0	1
GC_00003951	0	0	1	0	0	0	0	1
GC_00003952	0	0	0	1	0	0	0	1
GC_00003953	0	0	0	0	1	0	0	1
GC_00003954	0	0	0	1	0	0	0	1
GC_00003955	0	0	0	1	0	0	0	1
GC_00003956	0	0	0	1	0	0	0	1
GC_00003957	0	0	0	1	0	0	0	1
GC_00003958	0	0	1	0	0	0	0	3
GC_00003959	0	0	0.6666666666666666	0.3333333333333333	0	0	0	2
GC_00003960	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	3
GC_00003961	0	0	0	0	1	0	0	2
GC_00003962	0.3333333333333333	0	0	0.6666666666666666	0	0	0	3
GC_00003963	0	0	1	0	0	0	0	1
GC_00003964	0	0	1	0	0	0	0	1
GC_00003965	0	0	0	1	0	0	0	2
GC_00003966	0	0	1	0	0	0	0	1
GC_00003967	0	0	1	0	0	0	0	1
GC_00003968	0	0	0	0	1	0	0	1
GC_00003969	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	3
GC_00003970	1	0	0	0	0	0	0	1
GC_00003971	0	0	0	1	0	0	0	1
GC_00003972	0	0	0	1	0	0	0	2
GC_00003973	0	0	1	0	0	0	0	1
GC_00003974	0	0	0	0.5	0	0.5	0	2
GC_00003975	0	0	1	0	0	0	0	1
GC_00003976	0	0	0	1	0	0	0	1
GC_00003977	0	0	0	1	0	0	0	1
GC_00003978	0	0	1	0	0	0	0	1
GC_00003979	0	0	1	0	0	0	0	1
GC_00003980	0	0	1	0	0	0	0	1
GC_00003981	0	0	1	0	0	0	0	1
GC_00003982	0	0	1	0	0	0	0	1
GC_00003983	0	0	1	0	0	0	0	1
GC_00003984	0	0	0	0	0.5	0.5	0	2
GC_00003985	0	0	1	0	0	0	0	1
GC_00003986	0	0	0	1	0	0	0	1
GC_00003987	0	0	1	0	0	0	0	1
GC_00003988	0	0	1	0	0	0	0	1
GC_00003989	0	0	0	1	0	0	0	1
GC_00003990	0	0	1	0	0	0	0	1
GC_00003991	0	0	0	1	0	0	0	1
GC_00003992	0	0	1	0	0	0	0	1
GC_00003993	0	0	0	1	0	0	0	1
GC_00003994	0	0	1	0	0	0	0	1
GC_00003995	0	0	0	1	0	0	0	1
GC_00003996	1	0	0	0	0	0	0	1
GC_00003997	0	0	0	1	0	0	0	1
GC_00003998	0	0	0	0	0.5	0.5	0	2
GC_00003999	1	0	0	0	0	0	0	1
GC_00004000	0	0	0	1	0	0	0	1
GC_00004001	0	0	0	1	0	0	0	1
GC_00004002	0	0	1	0	0	0	0	1
GC_00004003	0	0	0.5	0	0	0.5	0	2
GC_00004004	0	0	0	1	0	0	0	1
GC_00004005	1	0	0	0	0	0	0	1
GC_00004006	0	0	1	0	0	0	0	1
GC_00004007	0	0	0	1	0	0	0	1
GC_00004008	0	0	1	0	0	0	0	1
GC_00004009	0	0	0	1	0	0	0	1
GC_00004010	0	0	0	0	1	0	0	1
GC_00004011	0	1	0	0	0	0	0	1
GC_00004012	1	0	0	0	0	0	0	1
GC_00004013	0	0	1	0	0	0	0	1
GC_00004014	0	0	1	0	0	0	0	1
GC_00004015	0	0	1	0	0	0	0	1
GC_00004016	0	0	0	0	0.5	0.5	0	2
GC_00004017	0	0	1	0	0	0	0	1
GC_00004018	0	0	0	1	0	0	0	1
GC_00004019	0	0	1	0	0	0	0	1
GC_00004020	0	0	0	1	0	0	0	1
GC_00004021	0	0	1	0	0	0	0	1
GC_00004022	0	0	0	0	1	0	0	1
GC_00004023	0	0	0	1	0	0	0	1
GC_00004024	0	0	0	1	0	0	0	1
GC_00004025	0	0	0	1	0	0	0	1
GC_00004026	0	0	1	0	0	0	0	1
GC_00004027	0	0	0	0	1	0	0	1
GC_00004028	0	0	1	0	0	0	0	1
GC_00004029	0	0	1	0	0	0	0	1
GC_00004030	0	0	0	0	1	0	0	1
GC_00004031	0	0	0	1	0	0	0	1
GC_00004032	0	0	1	0	0	0	0	1
GC_00004033	0	0	1	0	0	0	0	1
GC_00004034	0	0	0	1	0	0	0	1
GC_00004035	0	0	0	1	0	0	0	1
GC_00004036	0	0	1	0	0	0	0	1
GC_00004037	0	0	0	1	0	0	0	1
GC_00004038	0	0	0	1	0	0	0	1
GC_00004039	0	0	0	1	0	0	0	1
GC_00004040	0	0	1	0	0	0	0	1
GC_00004041	0	0	1	0	0	0	0	1
GC_00004042	0	0	1	0	0	0	0	1
GC_00004043	0	0	1	0	0	0	0	1
GC_00004044	0	0	1	0	0	0	0	1
GC_00004045	0	0	0	1	0	0	0	1
GC_00004046	0	0	1	0	0	0	0	1
GC_00004047	0	0	1	0	0	0	0	1
GC_00004048	0	0	0	0	1	0	0	1
GC_00004049	0	0	1	0	0	0	0	1
GC_00004050	0	0	0	1	0	0	0	1
GC_00004051	0	0	0	1	0	0	0	1
GC_00004052	0	0	0	1	0	0	0	1
GC_00004053	0	0	0.5	0	0.5	0	0	2
GC_00004054	0	0	1	0	0	0	0	1
GC_00004055	0	0	0	0	1	0	0	1
GC_00004056	1	0	0	0	0	0	0	1
GC_00004057	0	0	0	1	0	0	0	1
GC_00004058	0	0	1	0	0	0	0	1
GC_00004059	0	0	1	0	0	0	0	1
GC_00004060	0	0	1	0	0	0	0	1
GC_00004061	0	0	1	0	0	0	0	1
GC_00004062	0	0	1	0	0	0	0	1
GC_00004063	0	0	0	1	0	0	0	1
GC_00004064	0	0	0	1	0	0	0	1
GC_00004065	0	0	0	1	0	0	0	1
GC_00004066	0	0	1	0	0	0	0	1
GC_00004067	0	0	0	1	0	0	0	1
GC_00004068	0	0	0	1	0	0	0	1
GC_00004069	0	0	1	0	0	0	0	1
GC_00004070	0	0	0	1	0	0	0	1
GC_00004071	0	0	0	1	0	0	0	1
GC_00004072	0	0	1	0	0	0	0	1
GC_00004073	0	0	0	1	0	0	0	1
GC_00004074	0	0	0	1	0	0	0	1
GC_00004075	0	0	1	0	0	0	0	1
GC_00004076	0	0	0	1	0	0	0	1
GC_00004077	0	0	1	0	0	0	0	1
GC_00004078	0	0	0	1	0	0	0	1
GC_00004079	0	0	1	0	0	0	0	1
GC_00004080	0	0	0	1	0	0	0	1
GC_00004081	1	0	0	0	0	0	0	1
GC_00004082	0	0	1	0	0	0	0	1
GC_00004083	0	0	0	1	0	0	0	1
GC_00004084	0	0	0	0	1	0	0	1
GC_00004085	0	0	1	0	0	0	0	1
GC_00004086	0	0	1	0	0	0	0	1
GC_00004087	0	0	1	0	0	0	0	1
GC_00004088	0	0	0	1	0	0	0	1
GC_00004089	0	0	1	0	0	0	0	1
GC_00004090	0	0	0	1	0	0	0	1
GC_00004091	1	0	0	0	0	0	0	1
GC_00004092	0	0	0	1	0	0	0	1
GC_00004093	1	0	0	0	0	0	0	1
GC_00004094	0	0	1	0	0	0	0	1
GC_00004095	0	0	0	1	0	0	0	1
GC_00004096	0	0	0	1	0	0	0	1
GC_00004097	0	0	0	1	0	0	0	1
GC_00004098	0	0	1	0	0	0	0	1
GC_00004099	0	0	1	0	0	0	0	1
GC_00004100	0	0	1	0	0	0	0	1
GC_00004101	0	0	0	1	0	0	0	1
GC_00004102	0	0	1	0	0	0	0	1
GC_00004103	0	0	1	0	0	0	0	1
GC_00004104	0	0	0	1	0	0	0	1
GC_00004105	1	0	0	0	0	0	0	1
GC_00004106	0	0	0	1	0	0	0	1
GC_00004107	0	0	0	1	0	0	0	1
GC_00004108	0	0	1	0	0	0	0	1
GC_00004109	0	0	1	0	0	0	0	1
GC_00004110	0	0	0	1	0	0	0	1
GC_00004111	0	0	1	0	0	0	0	1
GC_00004112	0	0	0	1	0	0	0	1
GC_00004113	0	0	0	1	0	0	0	1
GC_00004114	0	0	0	0	1	0	0	1
GC_00004115	0	0	0	0	1	0	0	1
GC_00004116	0	0	0	1	0	0	0	1
GC_00004117	1	0	0	0	0	0	0	1
GC_00004118	0	0	1	0	0	0	0	1
GC_00004119	0	0	0	0	1	0	0	1
